"ASIGN_VALDYTOJAS","TIEKEJAS","POZYMIS","PROGRAMA","FIN_SALTINIS","SAMATA","SASKAITOS_NR","SASKAITOS_DATA","VALIUTA","SASKAITOS_SUMA","APMOKETA","APMOKETA_IKI_EIN_METU","APMOKETA_I_KETV","APMOKETA_II_KETV","APMOKETA_III_KETV","APMOKETA_IV_KETV","PASTABA","SUT_NR_FVAS","SUT_NR_AVILYS","ITRAUK_SUMA","PAR_DATA","PAR_NR"
"188710061","ŠILGALIS, ŽILVINAS","Tarybos narys","16010101","01","1000002","AV2016/227","2016-06-30T00:00","EUR",870.97,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠILGALIS, ŽILVINAS","Tarybos narys","16010101","01","1000002","AV2015/469","2015-12-22T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠILGALIS, ŽILVINAS","Tarybos narys","16010101","01","1000002","AV2017/114","2017-03-31T00:00","EUR",898.66,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠILGALIS, ŽILVINAS","Tarybos narys","16010101","01","1000002","AV2018/205","2018-03-31T00:00","EUR",754.86,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠILGALIS, ŽILVINAS","Tarybos narys","208010102","01","1000002","921-135/22","2022-06-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","MACIEJEVSKI, ZBIGNIEV","Tarybos narys","16010101","01","1000002","AV2016/451","2016-12-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","MACIEJEVSKI, ZBIGNIEV","Tarybos narys","16010101","01","1000002","AV2015/378","2015-09-30T00:00","EUR",892.91,0,0,0,0,0,0,,"-","-",,,
"188710061","MACIEJEVSKI, ZBIGNIEV","Tarybos narys","16010101","01","1000002","AV2017/98.","2017-03-31T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","MACIEJEVSKI, ZBIGNIEV","Tarybos narys","16010101","01","1000002","AV1-90/21-06.2018","2018-06-29T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","MACIEJEVSKI, ZBIGNIEV","Tarybos narys","16010101","01","1000002","AV1-90/22-09.2019","2019-09-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","MACIEJEVSKI, ZBIGNIEV","Tarybos narys","208010102","01","1000002","AV1-90/23-06.2020","2020-06-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","MACIEJEVSKI, ZBIGNIEV","Tarybos narys","208010102","01","1000002","AV1-90/22-09.2020","2020-09-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","MACIEJEVSKI, ZBIGNIEV","Tarybos narys","208010102","01","1000002","921-26/21","2021-03-31T00:00","EUR",795.21,0,0,0,0,0,0,,"-","-",,,
"188710061","BALČIŪNIENĖ, RITA","Tarybos narys","16010101","01","1000002","AV24-11/18","2018-04-09T00:00","EUR",157.5,0,0,0,0,0,0,,"-","-",,,
"188710061","BALČIŪNIENĖ, RITA","Tarybos narys","16010101","01","1000001","AV42-119/19","2019-07-09T00:00","EUR",141,0,0,0,0,0,0,,"-","-",,,
"188710061","BALČIŪNIENĖ, RITA","Tarybos narys","16010101","01","1000001","AV42-196/19","2019-12-09T00:00","EUR",276,0,0,0,0,0,0,,"-","-",,,
"188710061","BALČIŪNIENĖ, RITA","Tarybos narys","16030101","01","1000012","BANKMOK-10","2019-10-31T00:00","EUR",2.5,0,0,0,0,0,0,,"-","-",,,
"188710061","BALČIŪNIENĖ, RITA","Tarybos narys","16030101","01","1000012","AV2019/196R","2019-11-30T00:00","EUR",285.44,0,0,0,0,0,0,,"-","-",,,
"188710061","BALČIŪNIENĖ, RITA","Tarybos narys","208030101","01","1000012","AV2020/224R","2020-01-31T00:00","EUR",284.25,0,0,0,0,0,0,,"-","-",,,
"188710061","BALČIŪNIENĖ, RITA","Tarybos narys","208010102","01","1000002","BANKMOK-10.2020","2020-10-30T00:00","EUR",2.5,0,0,0,0,0,0,,"-","-",,,
"188710061","BALČIŪNIENĖ, RITA","Tarybos narys","208010102","01","1000002","921-25/23","2022-12-30T00:00","EUR",354.48,0,0,0,0,0,0,,"-","-",,,
"188710061","BENKUNSKAS, VALDAS","Tarybos narys","16010101","01","1000002","AV2015/282","2015-06-30T00:00","EUR",445.48,0,0,0,0,0,0,,"-","-",,,
"188710061","BENKUNSKAS, VALDAS","Tarybos narys","16010101","01","1000002","AV2015/445","2015-11-30T00:00","EUR",121.93,0,0,0,0,0,0,,"-","-",,,
"188710061","BENKUNSKAS, VALDAS","Tarybos narys","16010101","01","1000002","AV2015/204","2015-04-21T00:00","EUR",84.08,0,0,0,0,0,0,,"-","-",,,
"188710061","BENKUNSKAS, VALDAS","Tarybos narys","16010101","01","1000002","AV2015/119","2015-03-31T00:00","EUR",870,0,0,0,0,0,0,,"-","-",,,
"188710061","BENKUNSKAS, VALDAS","Tarybos narys","16030101","01","1000012","AV2017/60","2017-03-01T00:00","EUR",6.79,0,0,0,0,0,0,,"-","-",,,
"188710061","BENKUNSKAS, VALDAS","Tarybos narys","16010101","01","1000002","AV2015/360","2015-09-30T00:00","EUR",390.66,0,0,0,0,0,0,,"-","-",,,
"188710061","BENKUNSKAS, VALDAS","Tarybos narys","16010101","01","1000002","AV2016/169","2016-06-08T00:00","EUR",22,0,0,0,0,0,0,,"-","-",,,
"188710061","BENKUNSKAS, VALDAS","Tarybos narys","16010101","01","1000002","AV2016/149","2016-05-31T00:00","EUR",152.76,0,0,0,0,0,0,,"-","-",,,
"188710061","BENKUNSKAS, VALDAS","Tarybos narys","16010101","01","1000002","AV2016/242","2016-07-29T00:00","EUR",189.25,0,0,0,0,0,0,,"-","-",,,
"188710061","BENKUNSKAS, VALDAS","Tarybos narys","16030101","01","1000012","AV2016/281","2016-09-07T00:00","EUR",78.81,0,0,0,0,0,0,,"-","-",,,
"188710061","BENKUNSKAS, VALDAS","Tarybos narys","16030101","01","1000012","AV2017/305","2017-08-08T00:00","EUR",21.13,0,0,0,0,0,0,,"-","-",,,
"188710061","BENKUNSKAS, VALDAS","Tarybos narys","16030101","01","1000012","AV2017-10.4","2017-10-31T00:00","EUR",50,0,0,0,0,0,0,,"-","-",,,
"188710061","BENKUNSKAS, VALDAS","Tarybos narys","16010101","01","1000002","AV24-19/19","2019-05-27T00:00","EUR",159,0,0,0,0,0,0,,"-","-",,,
"188710061","BENKUNSKAS, VALDAS","Tarybos narys","16010101","01","1000002","AV2018/175","2018-03-30T00:00","EUR",874.13,0,0,0,0,0,0,,"-","-",,,
"188710061","BENKUNSKAS, VALDAS","Tarybos narys","16010101","01","1000002","AV1-90/4-06.2018","2018-06-29T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","BENKUNSKAS, VALDAS","Tarybos narys","16030101","01","1000012","AV2019/162R/1","2019-08-08T00:00","EUR",14.37,0,0,0,0,0,0,,"-","-",,,
"188710061","BENKUNSKAS, VALDAS","Tarybos narys","16010101","01","1000002","AV24-46/19","2019-09-30T00:00","EUR",30,0,0,0,0,0,0,,"-","-",,,
"188710061","BENKUNSKAS, VALDAS","Tarybos narys","16010101","01","1000002","AV1-90/47-07.2019","2019-07-31T00:00","EUR",279.53,0,0,0,0,0,0,,"-","-",,,
"188710061","BENKUNSKAS, VALDAS","Tarybos narys","16010101","01","1000002","AV1-90/47-08.2019","2019-08-29T00:00","EUR",573.5,0,0,0,0,0,0,,"-","-",,,
"188710061","BENKUNSKAS, VALDAS","Tarybos narys","208010102","01","1000002","AV1-90/47-03.2020","2020-03-31T00:00","EUR",268.57,0,0,0,0,0,0,,"-","-",,,
"188710061","BENKUNSKAS, VALDAS","Tarybos narys","16030101","01","1000012","AV2020/225R","2020-01-31T00:00","EUR",32.99,0,0,0,0,0,0,,"-","-",,,
"188710061","BENKUNSKAS, VALDAS","Tarybos narys","208030101","01","1000012","AV2020/33R","2020-05-29T00:00","EUR",59.18,0,0,0,0,0,0,,"-","-",,,
"188710061","BENKUNSKAS, VALDAS","Tarybos narys","208010102","01","1000002","AV1-90/47-10.2020","2020-10-16T00:00","EUR",350,0,0,0,0,0,0,,"-","-",,,
"188710061","BENKUNSKAS, VALDAS","Tarybos narys","208030101","01","1000012","AV2021/123R","2021-02-26T00:00","EUR",176.8,0,0,0,0,0,0,,"-","-",,,
"188710061","BENKUNSKAS, VALDAS","Tarybos narys","208010102","01","1000002","AV1-90/48-01.2021","2021-01-29T00:00","EUR",179.34,0,0,0,0,0,0,,"-","-",,,
"188710061","BENKUNSKAS, VALDAS","Tarybos narys","208030101","01","1000012","A89-332/21","2021-05-31T00:00","EUR",207.6,0,0,0,0,0,0,,"-","-",,,
"188710061","BENKUNSKAS, VALDAS","Tarybos narys","208030101","01","1000012","A89-493/21","2021-08-31T00:00","EUR",398.2,0,0,0,0,0,0,,"-","-",,,
"188710061","BENKUNSKAS, VALDAS","Tarybos narys","208010102","01","1000002","A89-636/21","2021-09-24T00:00","EUR",76.5,0,0,0,0,0,0,,"-","-",,,
"188710061","BENKUNSKAS, VALDAS","Tarybos narys","208030101","01","1000012","A89-789/21","2021-10-29T00:00","EUR",574.03,0,0,0,0,0,0,,"-","-",,,
"188710061","BENKUNSKAS, VALDAS","Tarybos narys","208030101","01","1000012","A89-885/21","2021-11-30T00:00","EUR",417.31,0,0,0,0,0,0,,"-","-",,,
"188710061","BENKUNSKAS, VALDAS","Tarybos narys","208010102","01","1000002","921-44/22","2022-02-28T00:00","EUR",192.12,0,0,0,0,0,0,,"-","-",,,
"188710061","BENKUNSKAS, VALDAS","Tarybos narys","208030101","01","1000012","A89-383/22","2022-03-31T00:00","EUR",324.97,0,0,0,0,0,0,,"-","-",,,
"188710061","BENKUNSKAS, VALDAS","Tarybos narys","208010102","01","1000002","A89-744/22","2022-06-03T00:00","EUR",283.6,0,0,0,0,0,0,,"-","-",,,
"188710061","BENKUNSKAS, VALDAS","Tarybos narys","208030101","01","1000012","A89-915/22","2022-06-30T00:00","EUR",233.5,0,0,0,0,0,0,,"-","-",,,
"188710061","KUZMICKIENĖ, PAULĖ","Tarybos narys","16010101","01","1000002","AV2017/603","2017-12-22T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","KUZMICKIENĖ, PAULĖ","Tarybos narys","16010101","01","1000002","AV2018/190","2018-03-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","KUZMICKIENĖ, PAULĖ","Tarybos narys","16010101","01","1000002","AV1-90/20-09.2019","2019-09-27T00:00","EUR",850,0,0,0,0,0,0,,"-","-",,,
"188710061","BAŠKIENĖ, RASA","Tarybos narys","16010101","01","1000002","AV1-90/2-06.2019","2019-06-28T00:00","EUR",480.68,0,0,0,0,0,0,,"-","-",,,
"188710061","BAŠKIENĖ, RASA","Tarybos narys","208010102","01","1000002","AV1-90/2-03.2020","2020-03-31T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","SAKSON, GŽEGOŽ","Tarybos narys","16010101","01","1000002","AV2015/142","2015-03-31T00:00","EUR",870,0,0,0,0,0,0,,"-","-",,,
"188710061","SAKSON, GŽEGOŽ","Tarybos narys","16010101","01","1000002","AV2017/618","2017-12-29T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","SAKSON, GŽEGOŽ","Tarybos narys","208010102","01","1000002","921-47/22","2022-03-22T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","JAGELAVIČIENĖ, NIJOLĖ","Tarybos narys","16010101","01","1000002","AV2015/126","2015-03-31T00:00","EUR",870,0,0,0,0,0,0,,"-","-",,,
"188710061","JAGELAVIČIENĖ, NIJOLĖ","Tarybos narys","16010101","01","1000002","AV2015/68","2015-03-17T00:00","EUR",157,0,0,0,0,0,0,,"-","-",,,
"188710061","JAGELAVIČIENĖ, NIJOLĖ","Tarybos narys","208010102","01","1000002","AV1-90/12-06.2020","2020-06-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","GAUDUTIENĖ, JOLANTA","Tarybos narys","208010102","01","1000002","921-166/21","2021-10-14T00:00","EUR",125.81,0,0,0,0,0,0,,"-","-",,,
"188710061","CICĖNAS, BRONIUS","Tarybos narys","16010101","01","1000002","AV2018/177","2018-03-31T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","CICĖNAS, BRONIUS","Tarybos narys","16010101","01","1000002","AV1-90/6-04.2019","2019-04-23T00:00","EUR",211.1,0,0,0,0,0,0,,"-","-",,,
"188710061","CICĖNAS, BRONIUS","Tarybos narys","16010101","01","1000002","AV2019-03DU","2019-04-23T00:00","EUR",235.63,0,0,0,0,0,0,,"-","-",,,
"188710061","MONKEVIČIUS, MIROSLAVAS","Tarybos narys","16010101","01","1000002","AV2016/453","2016-12-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","MONKEVIČIUS, MIROSLAVAS","Tarybos narys","16010101","01","1000002","AV1-90/25-03.2019","2019-03-31T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","MONKEVIČIUS, MIROSLAVAS","Tarybos narys","16010101","01","1000002","AV2018/195","2018-03-31T00:00","EUR",814.63,0,0,0,0,0,0,,"-","-",,,
"188710061","MONKEVIČIUS, MIROSLAVAS","Tarybos narys","16010101","01","1000002","AV1-90/25-09.2018","2018-09-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","STORPIRŠTIS, GEDIMINAS","Tarybos narys","16010101","01","1000002","AV2015/393","2015-09-30T00:00","EUR",892.91,0,0,0,0,0,0,,"-","-",,,
"188710061","STORPIRŠTIS, GEDIMINAS","Tarybos narys","16010101","01","1000002","AV2017/397","2017-09-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","STORPIRŠTIS, GEDIMINAS","Tarybos narys","16010101","01","1000002","AV1-90/36-06.2018","2018-06-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","SKUČAS, ŠARŪNAS","Tarybos narys","16010101","01","1000002","AV2016/95","2016-03-31T00:00","EUR",874.28,0,0,0,0,0,0,,"-","-",,,
"188710061","SKUČAS, ŠARŪNAS","Tarybos narys","16010101","01","1000002","AV2016/343","2016-09-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","SEIKALIS, TOMAS","Tarybos narys","208010102","01","1000002","AV1-90/35-03.2020","2020-03-31T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","SEIKALIS, TOMAS","Tarybos narys","208010102","01","1000002","921-64/21","2021-06-17T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","SEIKALIS, TOMAS","Tarybos narys","208010102","01","1000002","921-116/21","2021-09-23T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","KAŠĖTAITĖ, JUSTINA","Tarybos narys","16010101","01","1000002","AV2017/92","2017-03-31T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","KAŠĖTAITĖ, JUSTINA","Tarybos narys","16010101","01","1000002","AV2017/375","2017-09-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","KUOLYS, DARIUS","Tarybos narys","16010101","01","1000002","AV2017/250","2017-06-30T00:00","EUR",330.43,0,0,0,0,0,0,,"-","-",,,
"188710061","KUOLYS, DARIUS","Tarybos narys","16010101","01","1000002","AV2017/379","2017-09-29T00:00","EUR",451.5,0,0,0,0,0,0,,"-","-",,,
"188710061","KUOLYS, DARIUS","Tarybos narys","16010101","01","1000002","AV1-90/18-12.2018","2018-12-31T00:00","EUR",434.21,0,0,0,0,0,0,,"-","-",,,
"188710061","KUOLYS, DARIUS","Tarybos narys","16010101","01","1000002","AV1-90/18-04.2019","2019-04-23T00:00","EUR",178.13,0,0,0,0,0,0,,"-","-",,,
"188710061","JURGUTIS, VINCAS","Tarybos narys","16010101","01","1000002","AV2016/446","2016-12-30T00:00","EUR",613.07,0,0,0,0,0,0,,"-","-",,,
"188710061","JURGUTIS, VINCAS","Tarybos narys","16010101","01","1000002","AV2015/293","2015-06-30T00:00","EUR",343.3,0,0,0,0,0,0,,"-","-",,,
"188710061","JURGUTIS, VINCAS","Tarybos narys","208010102","01","1000002","AV1-90/16-03.2020","2020-03-31T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","JURGUTIS, VINCAS","Tarybos narys","208010102","01","1000002","921-48/21","2021-03-31T00:00","EUR",803.59,0,0,0,0,0,0,,"-","-",,,
"188710061","KATINAS, ANDRIUS","Tarybos narys","16010101","01","1000002","AV2015/484","2015-12-31T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","TUMELIS, SKIRMANTAS","Tarybos narys","16010101","01","1000002","AV2016/481","2016-12-31T00:00","EUR",451.7,0,0,0,0,0,0,,"-","-",,,
"188710061","TUMELIS, SKIRMANTAS","Tarybos narys","16010101","01","1000002","AV2017/405","2017-09-30T00:00","EUR",568.45,0,0,0,0,0,0,,"-","-",,,
"188710061","TUMELIS, SKIRMANTAS","Tarybos narys","16010101","01","1000002","AV2016/351","2016-09-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","TUMELIS, SKIRMANTAS","Tarybos narys","208010102","01","1000002","921-52/21","2021-03-31T00:00","EUR",607.7,0,0,0,0,0,0,,"-","-",,,
"188710061","ARMONAITĖ, AUŠRINĖ","Tarybos narys","16010101","01","1000002","AV2015/284","2015-06-30T00:00","EUR",667,0,0,0,0,0,0,,"-","-",,,
"188710061","MITALAS, VYTAUTAS","Tarybos narys","16010101","01","1000002","AV24-20/18","2018-04-27T00:00","EUR",132.5,0,0,0,0,0,0,,"-","-",,,
"188710061","MITALAS, VYTAUTAS","Tarybos narys","16010101","01","1000002","AV1-90/49-12.2019","2019-12-17T00:00","EUR",266.19,0,0,0,0,0,0,,"-","-",,,
"188710061","MITALAS, VYTAUTAS","Tarybos narys","16030101","01","1000012","AV2019/173R","2019-09-30T00:00","EUR",41.1,0,0,0,0,0,0,,"-","-",,,
"188710061","MITALAS, VYTAUTAS","Tarybos narys","208030101","01","1000012","BANKMOK-06","2020-06-30T00:00","EUR",2.5,0,0,0,0,0,0,,"-","-",,,
"188710061","MITALAS, VYTAUTAS","Tarybos narys","208030101","01","1000012","BANKMOK-04","2020-04-30T00:00","EUR",5,0,0,0,0,0,0,,"-","-",,,
"188710061","MITALAS, VYTAUTAS","Tarybos narys","208030101","01","1000012","AV2020/55R","2020-08-31T00:00","EUR",55.3,0,0,0,0,0,0,,"-","-",,,
"188710061","CYTACKA, RENATA","Tarybos narys","16010101","01","1000002","AV24-28/19","2019-07-04T00:00","EUR",405.13,0,0,0,0,0,0,,"-","-",,,
"188710061","CYTACKA, RENATA","Tarybos narys","16010101","01","1000002","AV1-90/3-09.2019","2019-09-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","CYTACKA, RENATA","Tarybos narys","208010102","01","1000002","AV1-90/3-09.2020","2020-09-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","CYTACKA, RENATA","Tarybos narys","208010102","01","1000002","921-37/21","2021-03-31T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","CYTACKA, RENATA","Tarybos narys","208010102","01","1000002","A89-1405/22","2022-09-12T00:00","EUR",593.21,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠVENTICKIENĖ, ALDONA","Tarybos narys","16010101","01","1000002","AV2016/229","2016-06-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠVENTICKIENĖ, ALDONA","Tarybos narys","16010101","01","1000002","AV2016/135","2016-05-17T00:00","EUR",110,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠVENTICKIENĖ, ALDONA","Tarybos narys","16010101","01","1000002","AV1-90/41-04.2019","2019-04-23T00:00","EUR",230,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠVENTICKIENĖ, ALDONA","Tarybos narys","16010101","01","1000002","AV1-90/41-03.2019","2019-03-29T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠVENTICKIENĖ, ALDONA","Tarybos narys","16010101","01","1000002","AV2017/401","2017-09-29T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠVENTICKIENĖ, ALDONA","Tarybos narys","16010101","01","1000002","AV2017/611","2017-12-22T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","IMBRASAS, AUDRONIS","Tarybos narys","16010101","01","1000002","AV2016/318","2016-09-30T00:00","EUR",363,0,0,0,0,0,0,,"-","-",,,
"188710061","IMBRASAS, AUDRONIS","Tarybos narys","16010101","01","1000002","AV1-90/11-09.2018","2018-09-30T00:00","EUR",303.3,0,0,0,0,0,0,,"-","-",,,
"188710061","IMBRASAS, AUDRONIS","Tarybos narys","16010101","01","1000002","AV1-90/11-06.2019","2019-06-30T00:00","EUR",358.5,0,0,0,0,0,0,,"-","-",,,
"188710061","IMBRASAS, AUDRONIS","Tarybos narys","208010102","01","1000002","AV1-90/11-06.2020","2020-06-30T00:00","EUR",101.71,0,0,0,0,0,0,,"-","-",,,
"188710061","IMBRASAS, AUDRONIS","Tarybos narys","208010102","01","1000002","921-163/21","2021-09-30T00:00","EUR",638.44,0,0,0,0,0,0,,"-","-",,,
"188710061","KUKARĖNAS, VAIDAS","Tarybos narys","16010101","01","1000002","AV2015/298","2015-06-30T00:00","EUR",657.98,0,0,0,0,0,0,,"-","-",,,
"188710061","KUKARĖNAS, VAIDAS","Tarybos narys","16010101","01","1000002","AV2017/378","2017-09-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","KUKARĖNAS, VAIDAS","Tarybos narys","16010101","01","1000002","AV2017/630","2017-12-31T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","MALDEIKIENĖ, AUŠRA","Tarybos narys","16010101","01","1000002","AV2016/211","2016-06-30T00:00","EUR",814.89,0,0,0,0,0,0,,"-","-",,,
"188710061","MAJAUSKAS, MYKOLAS","Tarybos narys","16010101","01","1000002","AV2016-11","2016-11-30T00:00","EUR",300,0,0,0,0,0,0,,"-","-",,,
"188710061","MAJAUSKAS, MYKOLAS","Tarybos narys","16010101","01","1000002","AV2016/62","2016-03-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","STOŠKUS, LIUTAURAS","Tarybos narys","16010101","01","1000002","AV2016/226","2016-06-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","STOŠKUS, LIUTAURAS","Tarybos narys","16010101","01","1000002","AV1-90/38-09.2018","2018-09-28T00:00","EUR",602.16,0,0,0,0,0,0,,"-","-",,,
"188710061","BUŽINSKAS, ADOMAS","Tarybos narys","16010101","01","1000002","AV2016/68","2016-03-31T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","BUŽINSKAS, ADOMAS","Tarybos narys","16030101","01","1000012","AV2019/163R","2019-08-30T00:00","EUR",149,0,0,0,0,0,0,,"-","-",,,
"188710061","BUŽINSKAS, ADOMAS","Tarybos narys","16010101","01","1000001","AV42-123/19","2019-07-12T00:00","EUR",242.08,0,0,0,0,0,0,,"-","-",,,
"188710061","BUŽINSKAS, ADOMAS","Tarybos narys","16030101","01","1000012","BANKMOK-12","2019-11-30T00:00","EUR",2.5,0,0,0,0,0,0,,"-","-",,,
"188710061","BUŽINSKAS, ADOMAS","Tarybos narys","208030101","01","1000012","AV2020/53R","2020-08-31T00:00","EUR",271.29,0,0,0,0,0,0,,"-","-",,,
"188710061","BUŽINSKAS, ADOMAS","Tarybos narys","208030101","01","1000012","BANKMOK-08","2020-08-31T00:00","EUR",2.5,0,0,0,0,0,0,,"-","-",,,
"188710061","BUŽINSKAS, ADOMAS","Tarybos narys","208030101","01","1000012","BANKMOK-04","2020-04-30T00:00","EUR",2.5,0,0,0,0,0,0,,"-","-",,,
"188710061","BUŽINSKAS, ADOMAS","Tarybos narys","208030101","01","1000012","BANKMOK-06","2020-06-30T00:00","EUR",2.5,0,0,0,0,0,0,,"-","-",,,
"188710061","BUŽINSKAS, ADOMAS","Tarybos narys","208030101","01","1000012","A89-319/21","2021-05-31T00:00","EUR",250.99,0,0,0,0,0,0,,"-","-",,,
"188710061","BUŽINSKAS, ADOMAS","Tarybos narys","208030101","01","1000012","A89-347/21","2021-06-30T00:00","EUR",253.86,0,0,0,0,0,0,,"-","-",,,
"188710061","BUŽINSKAS, ADOMAS","Tarybos narys","208010102","01","1000118","A89-896/21","2021-12-01T00:00","EUR",95,0,0,0,0,0,0,,"-","-",,,
"188710061","BUŽINSKAS, ADOMAS","Tarybos narys","208010102","01","1000118","A89-7/22","2022-01-03T00:00","EUR",41.4,0,0,0,0,0,0,,"-","-",,,
"188710061","BUŽINSKAS, ADOMAS","Tarybos narys","208010102","01","1000118","A89-132/22","2022-02-08T00:00","EUR",1650.84,0,0,0,0,0,0,,"-","-",,,
"188710061","BUŽINSKAS, ADOMAS","Tarybos narys","208030101","01","1000012","A89-195/22","2022-02-28T00:00","EUR",343.32,0,0,0,0,0,0,,"-","-",,,
"188710061","BUŽINSKAS, ADOMAS","Tarybos narys","208010102","01","1000118","A89-717/22","2022-06-03T00:00","EUR",394,0,0,0,0,0,0,,"-","-",,,
"188710061","BUŽINSKAS, ADOMAS","Tarybos narys","208010102","01","1000118","A89-893/22","2022-06-20T00:00","EUR",200.53,0,0,0,0,0,0,,"-","-",,,
"188710061","BUŽINSKAS, ADOMAS","Tarybos narys","208010102","01","1000118","A89-1130/22","2022-07-04T00:00","EUR",100.99,0,0,0,0,0,0,,"-","-",,,
"188710061","BUŽINSKAS, ADOMAS","Tarybos narys","208030101","01","1000012","A89-2/23","2022-12-30T00:00","EUR",498.73,0,0,0,0,0,0,,"-","-",,,
"188710061","SEKMOKAS, ARVYDAS","Tarybos narys","16010101","01","1000002","AV2017/394","2017-09-30T00:00","EUR",868.94,0,0,0,0,0,0,,"-","-",,,
"188710061","SEKMOKAS, ARVYDAS","Tarybos narys","16010101","01","1000002","AV2018/201","2018-03-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","SEKMOKAS, ARVYDAS","Tarybos narys","16010101","01","1000002","AV2019DU","2019-04-23T00:00","EUR",155.56,0,0,0,0,0,0,,"-","-",,,
"188710061","POŠEVECKAJA, ROMUALDA","Tarybos narys","16010101","01","1000002","AV2017/261","2017-06-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","POŠEVECKAJA, ROMUALDA","Tarybos narys","16010101","01","1000002","AV2016/339","2016-09-30T00:00","EUR",764.55,0,0,0,0,0,0,,"-","-",,,
"188710061","POŠEVECKAJA, ROMUALDA","Tarybos narys","208010102","01","1000002","AV1-90/29-06.2020","2020-06-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","MUKSINOV, RAFAEL","Tarybos narys","16010101","01","1000002","AV1-90/26-03.2019","2019-03-31T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","MUKSINOV, RAFAEL","Tarybos narys","16010101","01","1000002","AV2017/617","2017-12-29T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","MUKSINOV, RAFAEL","Tarybos narys","16010101","01","1000002","AV1-90/26-06.2018","2018-06-30T00:00","EUR",899.33,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠIMAŠIUS, REMIGIJUS","Tarybos narys","16030101","01","1000063","AV2016/393","2016-11-16T00:00","EUR",22.8,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠIMAŠIUS, REMIGIJUS","Tarybos narys","16030101","01","1000063","AV2015/332","2015-07-02T00:00","EUR",5.8,0,0,0,0,0,0,,"-","-",,,
